3001-<10.00,-3.44,0>-<180,0,315.00>.pov.png	1	297 60 67 66
3001-<10.00,-3.44,0>-<180,0,45.00>.pov.png	1	296 63 68 62
3001-<10.00,-3.44,0>-<180,0,90.00>.pov.png	1	297 72 66 42
3001-<10.00,-3.44,0>-<90,0,0>.pov.png	1	304 84 55 33
3001-<10.00,-3.44,0>-<90,0,135.00>.pov.png	1	308 67 58 43
3001-<10.00,-3.44,0>-<90,0,180.00>.pov.png	1	304 70 55 35
3001-<10.00,-3.44,0>-<90,0,225.00>.pov.png	1	298 68 57 43
3001-<10.00,-3.44,0>-<90,0,270.00>.pov.png	1	302 75 47 40
3001-<10.00,-3.44,0>-<90,0,315.00>.pov.png	1	298 80 58 40
3001-<10.00,-3.44,0>-<90,0,45.00>.pov.png	1	308 77 58 43
3001-<10.00,-3.44,0>-<90,0,90.00>.pov.png	1	315 72 47 42
3001-<10.00,-5.72,0>-<0,0,0>.pov.png	1	315 27 40 65
3001-<10.00,-5.72,0>-<0,0,135.00>.pov.png	1	303 27 66 66
3001-<10.00,-5.72,0>-<0,0,180.00>.pov.png	1	315 27 40 65
3001-<10.00,-5.72,0>-<0,0,225.00>.pov.png	1	303 31 66 60
3001-<10.00,-5.72,0>-<0,0,270.00>.pov.png	1	304 37 64 46
3001-<10.00,-5.72,0>-<0,0,315.00>.pov.png	1	303 27 66 66
3001-<10.00,-5.72,0>-<0,0,45.00>.pov.png	1	303 31 66 60
3001-<10.00,-5.72,0>-<0,0,90.00>.pov.png	1	304 37 64 46
3001-<10.00,-5.72,0>-<0,90,0>.pov.png	1	320 24 37 67
3001-<10.00,-5.72,0>-<0,90,135.00>.pov.png	1	296 23 63 63
3001-<10.00,-5.72,0>-<0,90,180.00>.pov.png	1	307 28 36 65
3001-<10.00,-5.72,0>-<0,90,225.00>.pov.png	1	295 39 64 54
3001-<10.00,-5.72,0>-<0,90,270.00>.pov.png	1	298 47 69 38
3001-<10.00,-5.72,0>-<0,90,315.00>.pov.png	1	305 31 65 64
3001-<10.00,-5.72,0>-<0,90,45.00>.pov.png	1	305 27 65 54
3001-<10.00,-5.72,0>-<0,90,90.00>.pov.png	1	298 32 69 40
3001-<10.00,-5.72,0>-<180,0,0>.pov.png	1	308 24 41 67
3001-<10.00,-5.72,0>-<180,0,135.00>.pov.png	1	296 23 67 69
3001-<10.00,-5.72,0>-<180,0,180.00>.pov.png	1	308 24 41 67
3001-<10.00,-5.72,0>-<180,0,225.00>.pov.png	1	296 28 67 62
3001-<10.00,-5.72,0>-<180,0,270.00>.pov.png	1	297 34 65 47
3001-<10.00,-5.72,0>-<180,0,315.00>.pov.png	1	296 23 67 69
3001-<10.00,-5.72,0>-<180,0,45.00>.pov.png	1	296 28 67 62
3001-<10.00,-5.72,0>-<180,0,90.00>.pov.png	1	297 34 65 47
3001-<10.00,-5.72,0>-<90,0,0>.pov.png	1	304 47 55 37
3001-<10.00,-5.72,0>-<90,0,135.00>.pov.png	1	307 30 58 46
3001-<10.00,-5.72,0>-<90,0,180.00>.pov.png	1	304 32 55 40
3001-<10.00,-5.72,0>-<90,0,225.00>.pov.png	1	298 31 57 47
3001-<10.00,-5.72,0>-<90,0,270.00>.pov.png	1	301 38 47 44
3001-<10.00,-5.72,0>-<90,0,315.00>.pov.png	1	298 43 57 44
3001-<10.00,-5.72,0>-<90,0,45.00>.pov.png	1	308 40 57 46
3001-<10.00,-5.72,0>-<90,0,90.00>.pov.png	1	315 34 46 46
3001-<10.00,-8.00,0>-<0,0,0>.pov.png	1	320 0 40 64
3001-<10.00,-8.00,0>-<0,0,135.00>.pov.png	1	308 0 65 65
3001-<10.00,-8.00,0>-<0,0,180.00>.pov.png	1	320 0 40 64
3001-<10.00,-8.00,0>-<0,0,225.00>.pov.png	1	307 1 67 61
3001-<10.00,-8.00,0>-<0,0,270.00>.pov.png	1	303 1 64 49
3001-<10.00,-8.00,0>-<0,0,315.00>.pov.png	1	308 0 65 65
3001-<10.00,-8.00,0>-<0,0,45.00>.pov.png	1	307 1 67 61
3001-<10.00,-8.00,0>-<0,0,90.00>.pov.png	1	303 1 64 49
3001-<10.00,-8.00,0>-<0,90,0>.pov.png	1	325 0 36 61
3001-<10.00,-8.00,0>-<0,90,135.00>.pov.png	1	300 0 63 58
3001-<10.00,-8.00,0>-<0,90,180.00>.pov.png	1	312 0 36 64
3001-<10.00,-8.00,0>-<0,90,225.00>.pov.png	1	295 4 63 54
3001-<10.00,-8.00,0>-<0,90,270.00>.pov.png	1	298 10 68 42
3001-<10.00,-8.00,0>-<0,90,315.00>.pov.png	1	310 0 64 66
3001-<10.00,-8.00,0>-<0,90,45.00>.pov.png	1	310 0 65 51
3001-<10.00,-8.00,0>-<0,90,90.00>.pov.png	1	303 0 68 44
3001-<10.00,-8.00,0>-<180,0,0>.pov.png	1	313 0 41 61
3001-<10.00,-8.00,0>-<180,0,135.00>.pov.png	1	301 0 67 62
3001-<10.00,-8.00,0>-<180,0,180.00>.pov.png	1	313 0 41 61
3001-<10.00,-8.00,0>-<180,0,225.00>.pov.png	1	300 0 68 59
3001-<10.00,-8.00,0>-<180,0,270.00>.pov.png	1	302 1 65 51
3001-<10.00,-8.00,0>-<180,0,315.00>.pov.png	1	301 0 67 62
3001-<10.00,-8.00,0>-<180,0,45.00>.pov.png	1	300 0 68 59
3001-<10.00,-8.00,0>-<180,0,90.00>.pov.png	1	302 1 65 51
3001-<10.00,-8.00,0>-<90,0,0>.pov.png	1	303 10 55 42
3001-<10.00,-8.00,0>-<90,0,135.00>.pov.png	1	312 0 58 47
3001-<10.00,-8.00,0>-<90,0,180.00>.pov.png	1	308 0 55 44
3001-<10.00,-8.00,0>-<90,0,225.00>.pov.png	1	302 0 57 50
3001-<10.00,-8.00,0>-<90,0,270.00>.pov.png	1	301 1 47 49
3001-<10.00,-8.00,0>-<90,0,315.00>.pov.png	1	297 7 58 47
3001-<10.00,-8.00,0>-<90,0,45.00>.pov.png	1	307 2 58 51
3001-<10.00,-8.00,0>-<90,0,90.00>.pov.png	1	320 1 46 51
3001-<10.00,1.12,0>-<0,0,0>.pov.png	1	316 135 41 60
3001-<10.00,1.12,0>-<0,0,135.00>.pov.png	1	304 134 66 61
3001-<10.00,1.12,0>-<0,0,180.00>.pov.png	1	316 135 41 60
3001-<10.00,1.12,0>-<0,0,225.00>.pov.png	1	304 134 66 62
3001-<10.00,1.12,0>-<0,0,270.00>.pov.png	1	305 147 64 36
3001-<10.00,1.12,0>-<0,0,315.00>.pov.png	1	304 134 66 61
3001-<10.00,1.12,0>-<0,0,45.00>.pov.png	1	304 134 66 62
3001-<10.00,1.12,0>-<0,0,90.00>.pov.png	1	305 147 64 36
3001-<10.00,1.12,0>-<0,90,0>.pov.png	1	321 135 37 62
3001-<10.00,1.12,0>-<0,90,135.00>.pov.png	1	297 132 63 55
3001-<10.00,1.12,0>-<0,90,180.00>.pov.png	1	308 135 37 61
3001-<10.00,1.12,0>-<0,90,225.00>.pov.png	1	297 143 63 56
3001-<10.00,1.12,0>-<0,90,270.00>.pov.png	1	300 157 68 30
3001-<10.00,1.12,0>-<0,90,315.00>.pov.png	1	307 142 64 56
3001-<10.00,1.12,0>-<0,90,45.00>.pov.png	1	306 132 65 57
3001-<10.00,1.12,0>-<0,90,90.00>.pov.png	1	299 145 69 28
3001-<10.00,1.12,0>-<180,0,0>.pov.png	1	310 135 41 62
3001-<10.00,1.12,0>-<180,0,135.00>.pov.png	1	297 134 67 63
3001-<10.00,1.12,0>-<180,0,180.00>.pov.png	1	310 135 41 62
3001-<10.00,1.12,0>-<180,0,225.00>.pov.png	1	297 134 68 64
3001-<10.00,1.12,0>-<180,0,270.00>.pov.png	1	298 148 65 36
3001-<10.00,1.12,0>-<180,0,315.00>.pov.png	1	297 134 67 63
3001-<10.00,1.12,0>-<180,0,45.00>.pov.png	1	297 134 68 64
3001-<10.00,1.12,0>-<180,0,90.00>.pov.png	1	298 148 65 36
3001-<10.00,1.12,0>-<90,0,0>.pov.png	1	305 157 55 30
3001-<10.00,1.12,0>-<90,0,135.00>.pov.png	1	309 141 58 39
3001-<10.00,1.12,0>-<90,0,180.00>.pov.png	1	305 145 55 29
3001-<10.00,1.12,0>-<90,0,225.00>.pov.png	1	299 141 57 39
3001-<10.00,1.12,0>-<90,0,270.00>.pov.png	1	303 147 46 37
3001-<10.00,1.12,0>-<90,0,315.00>.pov.png	1	299 151 57 40
3001-<10.00,1.12,0>-<90,0,45.00>.pov.png	1	309 151 58 40
3001-<10.00,1.12,0>-<90,0,90.00>.pov.png	1	316 147 47 38
3001-<10.00,3.40,0>-<0,0,0>.pov.png	1	317 169 40 62
3001-<10.00,3.40,0>-<0,0,135.00>.pov.png	1	305 169 66 61
3001-<10.00,3.40,0>-<0,0,180.00>.pov.png	1	317 169 40 62
3001-<10.00,3.40,0>-<0,0,225.00>.pov.png	1	305 168 66 64
3001-<10.00,3.40,0>-<0,0,270.00>.pov.png	1	306 180 64 40
3001-<10.00,3.40,0>-<0,0,315.00>.pov.png	1	305 169 66 61
3001-<10.00,3.40,0>-<0,0,45.00>.pov.png	1	305 168 66 64
3001-<10.00,3.40,0>-<0,0,90.00>.pov.png	1	306 180 64 40
3001-<10.00,3.40,0>-<0,90,0>.pov.png	1	322 170 37 64
3001-<10.00,3.40,0>-<0,90,135.00>.pov.png	1	298 167 63 55
3001-<10.00,3.40,0>-<0,90,180.00>.pov.png	1	309 169 36 63
3001-<10.00,3.40,0>-<0,90,225.00>.pov.png	1	297 176 64 60
3001-<10.00,3.40,0>-<0,90,270.00>.pov.png	1	300 190 69 35
3001-<10.00,3.40,0>-<0,90,315.00>.pov.png	1	307 178 65 56
3001-<10.00,3.40,0>-<0,90,45.00>.pov.png	1	307 167 65 59
3001-<10.00,3.40,0>-<0,90,90.00>.pov.png	1	300 178 68 33
3001-<10.00,3.40,0>-<180,0,0>.pov.png	1	310 170 41 64
3001-<10.00,3.40,0>-<180,0,135.00>.pov.png	1	298 170 67 62
3001-<10.00,3.40,0>-<180,0,180.00>.pov.png	1	310 170 41 64
3001-<10.00,3.40,0>-<180,0,225.00>.pov.png	1	298 169 67 66
3001-<10.00,3.40,0>-<180,0,270.00>.pov.png	1	299 181 65 41
3001-<10.00,3.40,0>-<180,0,315.00>.pov.png	1	298 170 67 62
3001-<10.00,3.40,0>-<180,0,45.00>.pov.png	1	298 169 67 66
3001-<10.00,3.40,0>-<180,0,90.00>.pov.png	1	299 181 65 41
3001-<10.00,3.40,0>-<90,0,0>.pov.png	1	306 190 55 35
3001-<10.00,3.40,0>-<90,0,135.00>.pov.png	1	309 175 58 43
3001-<10.00,3.40,0>-<90,0,180.00>.pov.png	1	305 178 55 33
3001-<10.00,3.40,0>-<90,0,225.00>.pov.png	1	300 174 57 42
3001-<10.00,3.40,0>-<90,0,270.00>.pov.png	1	303 180 47 41
3001-<10.00,3.40,0>-<90,0,315.00>.pov.png	1	299 184 58 43
3001-<10.00,3.40,0>-<90,0,45.00>.pov.png	1	309 185 58 43
3001-<10.00,3.40,0>-<90,0,90.00>.pov.png	1	316 181 47 42
3001-<10.00,5.68,0>-<0,0,0>.pov.png	1	317 203 40 64
3001-<10.00,5.68,0>-<0,0,135.00>.pov.png	1	305 203 66 61
3001-<10.00,5.68,0>-<0,0,180.00>.pov.png	1	317 203 40 64
3001-<10.00,5.68,0>-<0,0,225.00>.pov.png	1	305 202 66 66
3001-<10.00,5.68,0>-<0,0,270.00>.pov.png	1	306 213 64 44
3001-<10.00,5.68,0>-<0,0,315.00>.pov.png	1	305 203 66 61
3001-<10.00,5.68,0>-<0,0,45.00>.pov.png	1	305 202 66 66
3001-<10.00,5.68,0>-<0,0,90.00>.pov.png	1	306 213 64 44
3001-<10.00,5.68,0>-<0,90,0>.pov.png	1	322 204 37 67
3001-<10.00,5.68,0>-<0,90,135.00>.pov.png	1	298 202 63 55
3001-<10.00,5.68,0>-<0,90,180.00>.pov.png	1	309 203 37 64
3001-<10.00,5.68,0>-<0,90,225.00>.pov.png	1	298 209 64 63
3001-<10.00,5.68,0>-<0,90,270.00>.pov.png	1	301 223 68 39
3001-<10.00,5.68,0>-<0,90,315.00>.pov.png	1	308 214 64 55
3001-<10.00,5.68,0>-<0,90,45.00>.pov.png	1	307 200 65 64
3001-<10.00,5.68,0>-<0,90,90.00>.pov.png	1	300 211 69 37
3001-<10.00,5.68,0>-<180,0,0>.pov.png	1	310 204 42 67
3001-<10.00,5.68,0>-<180,0,135.00>.pov.png	1	298 205 67 63
3001-<10.00,5.68,0>-<180,0,180.00>.pov.png	1	310 204 42 67
3001-<10.00,5.68,0>-<180,0,225.00>.pov.png	1	298 203 68 68
3001-<10.00,5.68,0>-<180,0,270.00>.pov.png	1	299 215 65 45
3001-<10.00,5.68,0>-<180,0,315.00>.pov.png	1	298 205 67 63
3001-<10.00,5.68,0>-<180,0,45.00>.pov.png	1	298 203 68 68
3001-<10.00,5.68,0>-<180,0,90.00>.pov.png	1	299 215 65 45
3001-<10.00,5.68,0>-<90,0,0>.pov.png	1	306 223 55 40
3001-<10.00,5.68,0>-<90,0,135.00>.pov.png	1	310 208 58 47
3001-<10.00,5.68,0>-<90,0,180.00>.pov.png	1	306 211 55 37
3001-<10.00,5.68,0>-<90,0,225.00>.pov.png	1	300 208 57 44
3001-<10.00,5.68,0>-<90,0,270.00>.pov.png	1	304 213 46 45
3001-<10.00,5.68,0>-<90,0,315.00>.pov.png	1	300 217 57 47
3001-<10.00,5.68,0>-<90,0,45.00>.pov.png	1	310 219 57 46
3001-<10.00,5.68,0>-<90,0,90.00>.pov.png	1	317 214 46 47
3001-<10.00,7.96,0>-<0,0,0>.pov.png	1	318 236 40 67
3001-<10.00,7.96,0>-<0,0,135.00>.pov.png	1	306 238 66 61
3001-<10.00,7.96,0>-<0,0,180.00>.pov.png	1	318 236 40 67
3001-<10.00,7.96,0>-<0,0,225.00>.pov.png	1	305 235 67 69
3001-<10.00,7.96,0>-<0,0,270.00>.pov.png	1	306 246 64 48
3001-<10.00,7.96,0>-<0,0,315.00>.pov.png	1	306 238 66 61
3001-<10.00,7.96,0>-<0,0,45.00>.pov.png	1	305 235 67 69
3001-<10.00,7.96,0>-<0,0,90.00>.pov.png	1	306 246 64 48
3001-<10.00,7.96,0>-<0,90,0>.pov.png	1	323 238 36 66
3001-<10.00,7.96,0>-<0,90,135.00>.pov.png	1	298 236 63 56
3001-<10.00,7.96,0>-<0,90,180.00>.pov.png	1	310 236 36 68
3001-<10.00,7.96,0>-<0,90,225.00>.pov.png	1	298 243 64 61
3001-<10.00,7.96,0>-<0,90,270.00>.pov.png	1	301 257 69 43
3001-<10.00,7.96,0>-<0,90,315.00>.pov.png	1	308 249 64 55
3001-<10.00,7.96,0>-<0,90,45.00>.pov.png	1	308 234 65 67
3001-<10.00,7.96,0>-<0,90,90.00>.pov.png	1	301 244 68 41
3001-<10.00,7.96,0>-<180,0,0>.pov.png	1	311 239 41 65
3001-<10.00,7.96,0>-<180,0,135.00>.pov.png	1	299 241 67 62
3001-<10.00,7.96,0>-<180,0,180.00>.pov.png	1	311 239 41 65
3001-<10.00,7.96,0>-<180,0,225.00>.pov.png	1	299 238 67 66
3001-<10.00,7.96,0>-<180,0,270.00>.pov.png	1	300 249 65 49
3001-<10.00,7.96,0>-<180,0,315.00>.pov.png	1	299 241 67 62
3001-<10.00,7.96,0>-<180,0,45.00>.pov.png	1	299 238 67 66
3001-<10.00,7.96,0>-<180,0,90.00>.pov.png	1	300 249 65 49
3001-<10.00,7.96,0>-<90,0,0>.pov.png	1	307 256 54 44
3001-<10.00,7.96,0>-<90,0,135.00>.pov.png	1	310 242 58 51
3001-<10.00,7.96,0>-<90,0,180.00>.pov.png	1	306 243 55 42
3001-<10.00,7.96,0>-<90,0,225.00>.pov.png	1	300 241 57 47
3001-<10.00,7.96,0>-<90,0,270.00>.pov.png	1	304 245 47 49
3001-<10.00,7.96,0>-<90,0,315.00>.pov.png	1	300 250 58 51
3001-<10.00,7.96,0>-<90,0,45.00>.pov.png	1	310 253 58 49
3001-<10.00,7.96,0>-<90,0,90.00>.pov.png	1	317 248 47 50
3001-<16.42,-1.16,0>-<0,0,0>.pov.png	1	238 107 34 53
3001-<16.42,-1.16,0>-<0,0,135.00>.pov.png	1	230 106 52 55
3001-<16.42,-1.16,0>-<0,0,180.00>.pov.png	1	238 107 34 53
3001-<16.42,-1.16,0>-<0,0,225.00>.pov.png	1	229 108 53 53
3001-<16.42,-1.16,0>-<0,0,270.00>.pov.png	1	230 117 51 33
3001-<16.42,-1.16,0>-<0,0,315.00>.pov.png	1	230 106 52 55
3001-<16.42,-1.16,0>-<0,0,45.00>.pov.png	1	229 108 53 53
3001-<16.42,-1.16,0>-<0,0,90.00>.pov.png	1	230 117 51 33
3001-<16.42,-1.16,0>-<0,90,0>.pov.png	1	240 107 33 53
3001-<16.42,-1.16,0>-<0,90,135.00>.pov.png	1	222 104 52 50
3001-<16.42,-1.16,0>-<0,90,180.00>.pov.png	1	230 108 33 52
3001-<16.42,-1.16,0>-<0,90,225.00>.pov.png	1	222 115 53 47
3001-<16.42,-1.16,0>-<0,90,270.00>.pov.png	1	224 126 56 26
3001-<16.42,-1.16,0>-<0,90,315.00>.pov.png	1	229 113 53 49
3001-<16.42,-1.16,0>-<0,90,45.00>.pov.png	1	229 105 53 48
3001-<16.42,-1.16,0>-<0,90,90.00>.pov.png	1	224 115 56 27
3001-<16.42,-1.16,0>-<180,0,0>.pov.png	1	230 107 35 53
3001-<16.42,-1.16,0>-<180,0,135.00>.pov.png	1	222 106 53 55
3001-<16.42,-1.16,0>-<180,0,180.00>.pov.png	1	230 107 35 53
3001-<16.42,-1.16,0>-<180,0,225.00>.pov.png	1	222 107 53 54
3001-<16.42,-1.16,0>-<180,0,270.00>.pov.png	1	223 117 51 33
3001-<16.42,-1.16,0>-<180,0,315.00>.pov.png	1	222 106 53 55
3001-<16.42,-1.16,0>-<180,0,45.00>.pov.png	1	222 107 53 54
3001-<16.42,-1.16,0>-<180,0,90.00>.pov.png	1	223 117 51 33
3001-<16.42,-1.16,0>-<90,0,0>.pov.png	1	226 126 51 25
3001-<16.42,-1.16,0>-<90,0,135.00>.pov.png	1	228 112 53 34
3001-<16.42,-1.16,0>-<90,0,180.00>.pov.png	1	225 115 52 26
3001-<16.42,-1.16,0>-<90,0,225.00>.pov.png	1	221 112 53 34
3001-<16.42,-1.16,0>-<90,0,270.00>.pov.png	1	224 118 45 31
3001-<16.42,-1.16,0>-<90,0,315.00>.pov.png	1	221 121 53 34
3001-<16.42,-1.16,0>-<90,0,45.00>.pov.png	1	228 120 53 35
3001-<16.42,-1.16,0>-<90,0,90.00>.pov.png	1	234 117 45 32
3001-<16.42,-3.44,0>-<0,0,0>.pov.png	1	238 77 34 54
3001-<16.42,-3.44,0>-<0,0,135.00>.pov.png	1	229 77 52 55
3001-<16.42,-3.44,0>-<0,0,180.00>.pov.png	1	238 77 34 54
3001-<16.42,-3.44,0>-<0,0,225.00>.pov.png	1	229 79 53 52
3001-<16.42,-3.44,0>-<0,0,270.00>.pov.png	1	230 87 51 35
3001-<16.42,-3.44,0>-<0,0,315.00>.pov.png	1	229 77 52 55
3001-<16.42,-3.44,0>-<0,0,45.00>.pov.png	1	229 79 53 52
3001-<16.42,-3.44,0>-<0,0,90.00>.pov.png	1	230 87 51 35
3001-<16.42,-3.44,0>-<0,90,0>.pov.png	1	239 76 34 54
3001-<16.42,-3.44,0>-<0,90,135.00>.pov.png	1	222 74 52 51
3001-<16.42,-3.44,0>-<0,90,180.00>.pov.png	1	230 77 33 54
3001-<16.42,-3.44,0>-<0,90,225.00>.pov.png	1	222 86 52 47
3001-<16.42,-3.44,0>-<0,90,270.00>.pov.png	1	224 95 56 29
3001-<16.42,-3.44,0>-<0,90,315.00>.pov.png	1	228 82 54 51
3001-<16.42,-3.44,0>-<0,90,45.00>.pov.png	1	228 76 54 47
3001-<16.42,-3.44,0>-<0,90,90.00>.pov.png	1	223 83 57 30
3001-<16.42,-3.44,0>-<180,0,0>.pov.png	1	230 76 35 54
3001-<16.42,-3.44,0>-<180,0,135.00>.pov.png	1	222 75 53 57
3001-<16.42,-3.44,0>-<180,0,180.00>.pov.png	1	230 76 35 54
3001-<16.42,-3.44,0>-<180,0,225.00>.pov.png	1	222 77 53 54
3001-<16.42,-3.44,0>-<180,0,270.00>.pov.png	1	222 85 52 36
3001-<16.42,-3.44,0>-<180,0,315.00>.pov.png	1	222 75 53 57
3001-<16.42,-3.44,0>-<180,0,45.00>.pov.png	1	222 77 53 54
3001-<16.42,-3.44,0>-<180,0,90.00>.pov.png	1	222 85 52 36
3001-<16.42,-3.44,0>-<90,0,0>.pov.png	1	225 95 51 28
3001-<16.42,-3.44,0>-<90,0,135.00>.pov.png	1	228 81 53 36
3001-<16.42,-3.44,0>-<90,0,180.00>.pov.png	1	225 83 51 30
3001-<16.42,-3.44,0>-<90,0,225.00>.pov.png	1	221 81 53 37
3001-<16.42,-3.44,0>-<90,0,270.00>.pov.png	1	223 87 45 35
3001-<16.42,-3.44,0>-<90,0,315.00>.pov.png	1	221 91 53 35
3001-<16.42,-3.44,0>-<90,0,45.00>.pov.png	1	228 89 53 37
3001-<16.42,-3.44,0>-<90,0,90.00>.pov.png	1	233 85 45 36
3001-<16.42,-5.72,0>-<0,0,0>.pov.png	1	237 47 35 56
3001-<16.42,-5.72,0>-<0,0,135.00>.pov.png	1	229 47 52 56
3001-<16.42,-5.72,0>-<0,0,180.00>.pov.png	1	237 47 35 56
3001-<16.42,-5.72,0>-<0,0,225.00>.pov.png	1	229 49 52 53
3001-<16.42,-5.72,0>-<0,0,270.00>.pov.png	1	229 56 51 38
3001-<16.42,-5.72,0>-<0,0,315.00>.pov.png	1	229 47 52 56
3001-<16.42,-5.72,0>-<0,0,45.00>.pov.png	1	229 49 52 53
3001-<16.42,-5.72,0>-<0,0,90.00>.pov.png	1	229 56 51 38
3001-<16.42,-5.72,0>-<0,90,0>.pov.png	1	239 45 33 56
3001-<16.42,-5.72,0>-<0,90,135.00>.pov.png	1	221 44 52 53
3001-<16.42,-5.72,0>-<0,90,180.00>.pov.png	1	229 47 33 56
3001-<16.42,-5.72,0>-<0,90,225.00>.pov.png	1	221 56 53 47
3001-<16.42,-5.72,0>-<0,90,270.00>.pov.png	1	223 64 56 32
3001-<16.42,-5.72,0>-<0,90,315.00>.pov.png	1	228 51 53 54
3001-<16.42,-5.72,0>-<0,90,45.00>.pov.png	1	228 46 53 48
3001-<16.42,-5.72,0>-<0,90,90.00>.pov.png	1	223 52 56 33
3001-<16.42,-5.72,0>-<180,0,0>.pov.png	1	230 45 35 56
3001-<16.42,-5.72,0>-<180,0,135.00>.pov.png	1	221 44 53 58
3001-<16.42,-5.72,0>-<180,0,180.00>.pov.png	1	230 45 35 56
3001-<16.42,-5.72,0>-<180,0,225.00>.pov.png	1	221 47 53 54
3001-<16.42,-5.72,0>-<180,0,270.00>.pov.png	1	222 54 51 39
3001-<16.42,-5.72,0>-<180,0,315.00>.pov.png	1	221 44 53 58
3001-<16.42,-5.72,0>-<180,0,45.00>.pov.png	1	221 47 53 54
3001-<16.42,-5.72,0>-<180,0,90.00>.pov.png	1	222 54 51 39
3001-<16.42,-5.72,0>-<90,0,0>.pov.png	1	225 64 51 32
3001-<16.42,-5.72,0>-<90,0,135.00>.pov.png	1	227 50 53 38
